# G:\vitek_sdgmm_preprint\PA14_TLCA_2018-01-12.txt generated by flexImaging 4.1.116.257 on 2019-08-01 10:52:08
# X-pos Y-pos spot-name region
-21831 10441 R00X041Y043 PA14_MeOH
-21331 10441 R00X042Y043 PA14_MeOH
-20831 10441 R00X043Y043 PA14_MeOH
-20331 10441 R00X044Y043 PA14_MeOH
-19831 10441 R00X045Y043 PA14_MeOH
-19331 10441 R00X046Y043 PA14_MeOH
-18831 10441 R00X047Y043 PA14_MeOH
-18331 10441 R00X048Y043 PA14_MeOH
-17831 10441 R00X049Y043 PA14_MeOH
-17331 10441 R00X050Y043 PA14_MeOH
-16831 10441 R00X051Y043 PA14_MeOH
-16331 10441 R00X052Y043 PA14_MeOH
-15831 10441 R00X053Y043 PA14_MeOH
-15331 10441 R00X054Y043 PA14_MeOH
-14831 10441 R00X055Y043 PA14_MeOH
-14331 10441 R00X056Y043 PA14_MeOH
-13831 10441 R00X057Y043 PA14_MeOH
-13331 10441 R00X058Y043 PA14_MeOH
-12831 10441 R00X059Y043 PA14_MeOH
-12331 10441 R00X060Y043 PA14_MeOH
-11831 10441 R00X061Y043 PA14_MeOH
-11331 10441 R00X062Y043 PA14_MeOH
-10831 10441 R00X063Y043 PA14_MeOH
-10331 10441 R00X064Y043 PA14_MeOH
-9831 10441 R00X065Y043 PA14_MeOH
-9331 10441 R00X066Y043 PA14_MeOH
-8831 10441 R00X067Y043 PA14_MeOH
-8331 10441 R00X068Y043 PA14_MeOH
-7831 10441 R00X069Y043 PA14_MeOH
-7331 10441 R00X070Y043 PA14_MeOH
-6831 10441 R00X071Y043 PA14_MeOH
-6331 10441 R00X072Y043 PA14_MeOH
-5831 10441 R00X073Y043 PA14_MeOH
-5331 10441 R00X074Y043 PA14_MeOH
-4831 10441 R00X075Y043 PA14_MeOH
-4331 10441 R00X076Y043 PA14_MeOH
-3831 10441 R00X077Y043 PA14_MeOH
-3331 10441 R00X078Y043 PA14_MeOH
-2831 10441 R00X079Y043 PA14_MeOH
-2331 10441 R00X080Y043 PA14_MeOH
-24831 9941 R00X035Y044 PA14_MeOH
-24331 9941 R00X036Y044 PA14_MeOH
-23831 9941 R00X037Y044 PA14_MeOH
-23331 9941 R00X038Y044 PA14_MeOH
-22831 9941 R00X039Y044 PA14_MeOH
-22331 9941 R00X040Y044 PA14_MeOH
-21831 9941 R00X041Y044 PA14_MeOH
-21331 9941 R00X042Y044 PA14_MeOH
-20831 9941 R00X043Y044 PA14_MeOH
-20331 9941 R00X044Y044 PA14_MeOH
-19831 9941 R00X045Y044 PA14_MeOH
-19331 9941 R00X046Y044 PA14_MeOH
-18831 9941 R00X047Y044 PA14_MeOH
-18331 9941 R00X048Y044 PA14_MeOH
-17831 9941 R00X049Y044 PA14_MeOH
-17331 9941 R00X050Y044 PA14_MeOH
-16831 9941 R00X051Y044 PA14_MeOH
-16331 9941 R00X052Y044 PA14_MeOH
-15831 9941 R00X053Y044 PA14_MeOH
-15331 9941 R00X054Y044 PA14_MeOH
-14831 9941 R00X055Y044 PA14_MeOH
-14331 9941 R00X056Y044 PA14_MeOH
-13831 9941 R00X057Y044 PA14_MeOH
-13331 9941 R00X058Y044 PA14_MeOH
-12831 9941 R00X059Y044 PA14_MeOH
-12331 9941 R00X060Y044 PA14_MeOH
-11831 9941 R00X061Y044 PA14_MeOH
-11331 9941 R00X062Y044 PA14_MeOH
-10831 9941 R00X063Y044 PA14_MeOH
-10331 9941 R00X064Y044 PA14_MeOH
-9831 9941 R00X065Y044 PA14_MeOH
-9331 9941 R00X066Y044 PA14_MeOH
-8831 9941 R00X067Y044 PA14_MeOH
-8331 9941 R00X068Y044 PA14_MeOH
-7831 9941 R00X069Y044 PA14_MeOH
-7331 9941 R00X070Y044 PA14_MeOH
-6831 9941 R00X071Y044 PA14_MeOH
-6331 9941 R00X072Y044 PA14_MeOH
-5831 9941 R00X073Y044 PA14_MeOH
-5331 9941 R00X074Y044 PA14_MeOH
-4831 9941 R00X075Y044 PA14_MeOH
-4331 9941 R00X076Y044 PA14_MeOH
-3831 9941 R00X077Y044 PA14_MeOH
-3331 9941 R00X078Y044 PA14_MeOH
-2831 9941 R00X079Y044 PA14_MeOH
-2331 9941 R00X080Y044 PA14_MeOH
-24831 9441 R00X035Y045 PA14_MeOH
-24331 9441 R00X036Y045 PA14_MeOH
-23831 9441 R00X037Y045 PA14_MeOH
-23331 9441 R00X038Y045 PA14_MeOH
-22831 9441 R00X039Y045 PA14_MeOH
-22331 9441 R00X040Y045 PA14_MeOH
-21831 9441 R00X041Y045 PA14_MeOH
-21331 9441 R00X042Y045 PA14_MeOH
-20831 9441 R00X043Y045 PA14_MeOH
-20331 9441 R00X044Y045 PA14_MeOH
-19831 9441 R00X045Y045 PA14_MeOH
-19331 9441 R00X046Y045 PA14_MeOH
-18831 9441 R00X047Y045 PA14_MeOH
-18331 9441 R00X048Y045 PA14_MeOH
-17831 9441 R00X049Y045 PA14_MeOH
-17331 9441 R00X050Y045 PA14_MeOH
-16831 9441 R00X051Y045 PA14_MeOH
-16331 9441 R00X052Y045 PA14_MeOH
-15831 9441 R00X053Y045 PA14_MeOH
-15331 9441 R00X054Y045 PA14_MeOH
-14831 9441 R00X055Y045 PA14_MeOH
-14331 9441 R00X056Y045 PA14_MeOH
-13831 9441 R00X057Y045 PA14_MeOH
-13331 9441 R00X058Y045 PA14_MeOH
-12831 9441 R00X059Y045 PA14_MeOH
-12331 9441 R00X060Y045 PA14_MeOH
-11831 9441 R00X061Y045 PA14_MeOH
-11331 9441 R00X062Y045 PA14_MeOH
-10831 9441 R00X063Y045 PA14_MeOH
-10331 9441 R00X064Y045 PA14_MeOH
-9831 9441 R00X065Y045 PA14_MeOH
-9331 9441 R00X066Y045 PA14_MeOH
-8831 9441 R00X067Y045 PA14_MeOH
-8331 9441 R00X068Y045 PA14_MeOH
-7831 9441 R00X069Y045 PA14_MeOH
-7331 9441 R00X070Y045 PA14_MeOH
-6831 9441 R00X071Y045 PA14_MeOH
-6331 9441 R00X072Y045 PA14_MeOH
-5831 9441 R00X073Y045 PA14_MeOH
-5331 9441 R00X074Y045 PA14_MeOH
-4831 9441 R00X075Y045 PA14_MeOH
-4331 9441 R00X076Y045 PA14_MeOH
-3831 9441 R00X077Y045 PA14_MeOH
-3331 9441 R00X078Y045 PA14_MeOH
-2831 9441 R00X079Y045 PA14_MeOH
-2331 9441 R00X080Y045 PA14_MeOH
-1831 9441 R00X081Y045 PA14_MeOH
-24831 8941 R00X035Y046 PA14_MeOH
-24331 8941 R00X036Y046 PA14_MeOH
-23831 8941 R00X037Y046 PA14_MeOH
-23331 8941 R00X038Y046 PA14_MeOH
-22831 8941 R00X039Y046 PA14_MeOH
-22331 8941 R00X040Y046 PA14_MeOH
-21831 8941 R00X041Y046 PA14_MeOH
-21331 8941 R00X042Y046 PA14_MeOH
-20831 8941 R00X043Y046 PA14_MeOH
-20331 8941 R00X044Y046 PA14_MeOH
-19831 8941 R00X045Y046 PA14_MeOH
-19331 8941 R00X046Y046 PA14_MeOH
-18831 8941 R00X047Y046 PA14_MeOH
-18331 8941 R00X048Y046 PA14_MeOH
-17831 8941 R00X049Y046 PA14_MeOH
-17331 8941 R00X050Y046 PA14_MeOH
-16831 8941 R00X051Y046 PA14_MeOH
-16331 8941 R00X052Y046 PA14_MeOH
-15831 8941 R00X053Y046 PA14_MeOH
-15331 8941 R00X054Y046 PA14_MeOH
-14831 8941 R00X055Y046 PA14_MeOH
-14331 8941 R00X056Y046 PA14_MeOH
-13831 8941 R00X057Y046 PA14_MeOH
-13331 8941 R00X058Y046 PA14_MeOH
-12831 8941 R00X059Y046 PA14_MeOH
-12331 8941 R00X060Y046 PA14_MeOH
-11831 8941 R00X061Y046 PA14_MeOH
-11331 8941 R00X062Y046 PA14_MeOH
-10831 8941 R00X063Y046 PA14_MeOH
-10331 8941 R00X064Y046 PA14_MeOH
-9831 8941 R00X065Y046 PA14_MeOH
-9331 8941 R00X066Y046 PA14_MeOH
-8831 8941 R00X067Y046 PA14_MeOH
-8331 8941 R00X068Y046 PA14_MeOH
-7831 8941 R00X069Y046 PA14_MeOH
-7331 8941 R00X070Y046 PA14_MeOH
-6831 8941 R00X071Y046 PA14_MeOH
-6331 8941 R00X072Y046 PA14_MeOH
-5831 8941 R00X073Y046 PA14_MeOH
-5331 8941 R00X074Y046 PA14_MeOH
-4831 8941 R00X075Y046 PA14_MeOH
-4331 8941 R00X076Y046 PA14_MeOH
-3831 8941 R00X077Y046 PA14_MeOH
-3331 8941 R00X078Y046 PA14_MeOH
-2831 8941 R00X079Y046 PA14_MeOH
-2331 8941 R00X080Y046 PA14_MeOH
-1831 8941 R00X081Y046 PA14_MeOH
-24831 8441 R00X035Y047 PA14_MeOH
-24331 8441 R00X036Y047 PA14_MeOH
-23831 8441 R00X037Y047 PA14_MeOH
-23331 8441 R00X038Y047 PA14_MeOH
-22831 8441 R00X039Y047 PA14_MeOH
-22331 8441 R00X040Y047 PA14_MeOH
-21831 8441 R00X041Y047 PA14_MeOH
-21331 8441 R00X042Y047 PA14_MeOH
-20831 8441 R00X043Y047 PA14_MeOH
-20331 8441 R00X044Y047 PA14_MeOH
-19831 8441 R00X045Y047 PA14_MeOH
-19331 8441 R00X046Y047 PA14_MeOH
-18831 8441 R00X047Y047 PA14_MeOH
-18331 8441 R00X048Y047 PA14_MeOH
-17831 8441 R00X049Y047 PA14_MeOH
-17331 8441 R00X050Y047 PA14_MeOH
-16831 8441 R00X051Y047 PA14_MeOH
-16331 8441 R00X052Y047 PA14_MeOH
-15831 8441 R00X053Y047 PA14_MeOH
-15331 8441 R00X054Y047 PA14_MeOH
-14831 8441 R00X055Y047 PA14_MeOH
