# D:\LD-Cycling_2018-08-08_Edited\LD-Cycling_2018-08-08.txt generated by flexImaging 4.1.116.257 on 2019-09-09 17:15:19
# X-pos Y-pos spot-name region
-17842 9409 R00X104Y073 A
-17542 9409 R00X105Y073 A
-17242 9409 R00X106Y073 A
-16942 9409 R00X107Y073 A
-16642 9409 R00X108Y073 A
-16342 9409 R00X109Y073 A
-18742 9109 R00X101Y074 A
-18442 9109 R00X102Y074 A
-18142 9109 R00X103Y074 A
-17842 9109 R00X104Y074 A
-17542 9109 R00X105Y074 A
-17242 9109 R00X106Y074 A
-16942 9109 R00X107Y074 A
-16642 9109 R00X108Y074 A
-16342 9109 R00X109Y074 A
-18742 8809 R00X101Y075 A
-18442 8809 R00X102Y075 A
-18142 8809 R00X103Y075 A
-17842 8809 R00X104Y075 A
-17542 8809 R00X105Y075 A
-17242 8809 R00X106Y075 A
-16942 8809 R00X107Y075 A
-16642 8809 R00X108Y075 A
-16342 8809 R00X109Y075 A
-18742 8509 R00X101Y076 A
-18442 8509 R00X102Y076 A
-18142 8509 R00X103Y076 A
-17842 8509 R00X104Y076 A
-17542 8509 R00X105Y076 A
-17242 8509 R00X106Y076 A
-16942 8509 R00X107Y076 A
-16642 8509 R00X108Y076 A
-16342 8509 R00X109Y076 A
-18742 8209 R00X101Y077 A
-18442 8209 R00X102Y077 A
-18142 8209 R00X103Y077 A
-17842 8209 R00X104Y077 A
-17542 8209 R00X105Y077 A
-17242 8209 R00X106Y077 A
-16942 8209 R00X107Y077 A
-16642 8209 R00X108Y077 A
-16342 8209 R00X109Y077 A
-18742 7909 R00X101Y078 A
-18442 7909 R00X102Y078 A
-18142 7909 R00X103Y078 A
-17842 7909 R00X104Y078 A
-17542 7909 R00X105Y078 A
-17242 7909 R00X106Y078 A
-16942 7909 R00X107Y078 A
-16642 7909 R00X108Y078 A
-16342 7909 R00X109Y078 A
-18742 7609 R00X101Y079 A
-18442 7609 R00X102Y079 A
-18142 7609 R00X103Y079 A
-17842 7609 R00X104Y079 A
-17542 7609 R00X105Y079 A
-17242 7609 R00X106Y079 A
-16942 7609 R00X107Y079 A
-16642 7609 R00X108Y079 A
-16342 7609 R00X109Y079 A
-18742 7309 R00X101Y080 A
-18442 7309 R00X102Y080 A
-18142 7309 R00X103Y080 A
-17842 7309 R00X104Y080 A
-17542 7309 R00X105Y080 A
-17242 7309 R00X106Y080 A
-16942 7309 R00X107Y080 A
-16642 7309 R00X108Y080 A
-16342 7309 R00X109Y080 A
-18742 7009 R00X101Y081 A
-18442 7009 R00X102Y081 A
-18142 7009 R00X103Y081 A
-17842 7009 R00X104Y081 A
-17542 7009 R00X105Y081 A
-17242 7009 R00X106Y081 A
-16942 7009 R00X107Y081 A
-16642 7009 R00X108Y081 A
-16342 7009 R00X109Y081 A
-18742 6709 R00X101Y082 A
-18442 6709 R00X102Y082 A
-18142 6709 R00X103Y082 A
-17842 6709 R00X104Y082 A
