# C:\Users\Gordon\Downloads\PA14_TLCA_2017-09-21\PA14_TLCA_2017-09-21\PA14_TLCA_2017-09-21.txt generated by flexImaging 4.1.116.257 on 2020-03-21 16:13:02
# X-pos Y-pos spot-name region
-24179 14123 R00X075Y070 01
-23979 14123 R00X076Y070 01
-23779 14123 R00X077Y070 01
-23579 14123 R00X078Y070 01
-23379 14123 R00X079Y070 01
-23179 14123 R00X080Y070 01
-22979 14123 R00X081Y070 01
-22779 14123 R00X082Y070 01
-22579 14123 R00X083Y070 01
-22379 14123 R00X084Y070 01
-22179 14123 R00X085Y070 01
-21979 14123 R00X086Y070 01
-21779 14123 R00X087Y070 01
-21579 14123 R00X088Y070 01
-21379 14123 R00X089Y070 01
-21179 14123 R00X090Y070 01
-20979 14123 R00X091Y070 01
-20779 14123 R00X092Y070 01
-20579 14123 R00X093Y070 01
-20379 14123 R00X094Y070 01
-20179 14123 R00X095Y070 01
-19979 14123 R00X096Y070 01
-19779 14123 R00X097Y070 01
-19579 14123 R00X098Y070 01
-19379 14123 R00X099Y070 01
-19179 14123 R00X100Y070 01
-18979 14123 R00X101Y070 01
-18779 14123 R00X102Y070 01
-18579 14123 R00X103Y070 01
-18379 14123 R00X104Y070 01
-18179 14123 R00X105Y070 01
-17979 14123 R00X106Y070 01
-17779 14123 R00X107Y070 01
-17579 14123 R00X108Y070 01
-17379 14123 R00X109Y070 01
-17179 14123 R00X110Y070 01
-16979 14123 R00X111Y070 01
-16779 14123 R00X112Y070 01
-16579 14123 R00X113Y070 01
-16379 14123 R00X114Y070 01
-16179 14123 R00X115Y070 01
-15979 14123 R00X116Y070 01
-15779 14123 R00X117Y070 01
-15579 14123 R00X118Y070 01
-15379 14123 R00X119Y070 01
-15179 14123 R00X120Y070 01
-14979 14123 R00X121Y070 01
-14779 14123 R00X122Y070 01
-14579 14123 R00X123Y070 01
-14379 14123 R00X124Y070 01
-14179 14123 R00X125Y070 01
-13979 14123 R00X126Y070 01
-13779 14123 R00X127Y070 01
-13579 14123 R00X128Y070 01
-13379 14123 R00X129Y070 01
-13179 14123 R00X130Y070 01
-12979 14123 R00X131Y070 01
-12779 14123 R00X132Y070 01
-12579 14123 R00X133Y070 01
-12379 14123 R00X134Y070 01
-12179 14123 R00X135Y070 01
-11979 14123 R00X136Y070 01
-11779 14123 R00X137Y070 01
-11579 14123 R00X138Y070 01
-11379 14123 R00X139Y070 01
-11179 14123 R00X140Y070 01
-10979 14123 R00X141Y070 01
-10779 14123 R00X142Y070 01
-10579 14123 R00X143Y070 01
-10379 14123 R00X144Y070 01
-10179 14123 R00X145Y070 01
-9979 14123 R00X146Y070 01
-9779 14123 R00X147Y070 01
-9579 14123 R00X148Y070 01
-9379 14123 R00X149Y070 01
-9179 14123 R00X150Y070 01
-8979 14123 R00X151Y070 01
-8779 14123 R00X152Y070 01
-8579 14123 R00X153Y070 01
-8379 14123 R00X154Y070 01
-8179 14123 R00X155Y070 01
-7979 14123 R00X156Y070 01
-7779 14123 R00X157Y070 01
-7579 14123 R00X158Y070 01
-7379 14123 R00X159Y070 01
-7179 14123 R00X160Y070 01
-6979 14123 R00X161Y070 01
-6779 14123 R00X162Y070 01
-6579 14123 R00X163Y070 01
-6379 14123 R00X164Y070 01
-6179 14123 R00X165Y070 01
-5979 14123 R00X166Y070 01
-5779 14123 R00X167Y070 01
-5579 14123 R00X168Y070 01
-5379 14123 R00X169Y070 01
-5179 14123 R00X170Y070 01
-4979 14123 R00X171Y070 01
-4779 14123 R00X172Y070 01
-4579 14123 R00X173Y070 01
-4379 14123 R00X174Y070 01
-4179 14123 R00X175Y070 01
-3979 14123 R00X176Y070 01
-3779 14123 R00X177Y070 01
-24779 13923 R00X072Y071 01
-24579 13923 R00X073Y071 01
-24379 13923 R00X074Y071 01
-24179 13923 R00X075Y071 01
-23979 13923 R00X076Y071 01
-23779 13923 R00X077Y071 01
-23579 13923 R00X078Y071 01
-23379 13923 R00X079Y071 01
-23179 13923 R00X080Y071 01
-22979 13923 R00X081Y071 01
-22779 13923 R00X082Y071 01
-22579 13923 R00X083Y071 01
-22379 13923 R00X084Y071 01
-22179 13923 R00X085Y071 01
-21979 13923 R00X086Y071 01
-21779 13923 R00X087Y071 01
-21579 13923 R00X088Y071 01
-21379 13923 R00X089Y071 01
-21179 13923 R00X090Y071 01
-20979 13923 R00X091Y071 01
-20779 13923 R00X092Y071 01
-20579 13923 R00X093Y071 01
-20379 13923 R00X094Y071 01
-20179 13923 R00X095Y071 01
-19979 13923 R00X096Y071 01
-19779 13923 R00X097Y071 01
-19579 13923 R00X098Y071 01
-19379 13923 R00X099Y071 01
-19179 13923 R00X100Y071 01
-18979 13923 R00X101Y071 01
-18779 13923 R00X102Y071 01
-18579 13923 R00X103Y071 01
-18379 13923 R00X104Y071 01
-18179 13923 R00X105Y071 01
-17979 13923 R00X106Y071 01
-17779 13923 R00X107Y071 01
-17579 13923 R00X108Y071 01
-17379 13923 R00X109Y071 01
-17179 13923 R00X110Y071 01
-16979 13923 R00X111Y071 01
-16779 13923 R00X112Y071 01
-16579 13923 R00X113Y071 01
-16379 13923 R00X114Y071 01
-16179 13923 R00X115Y071 01
-15979 13923 R00X116Y071 01
-15779 13923 R00X117Y071 01
-15579 13923 R00X118Y071 01
-15379 13923 R00X119Y071 01
-15179 13923 R00X120Y071 01
-14979 13923 R00X121Y071 01
-14779 13923 R00X122Y071 01
-14579 13923 R00X123Y071 01
-14379 13923 R00X124Y071 01
-14179 13923 R00X125Y071 01
-13979 13923 R00X126Y071 01
-13779 13923 R00X127Y071 01
-13579 13923 R00X128Y071 01
-13379 13923 R00X129Y071 01
-13179 13923 R00X130Y071 01
-12979 13923 R00X131Y071 01
-12779 13923 R00X132Y071 01
-12579 13923 R00X133Y071 01
-12379 13923 R00X134Y071 01
-12179 13923 R00X135Y071 01
-11979 13923 R00X136Y071 01
-11779 13923 R00X137Y071 01
-11579 13923 R00X138Y071 01
-11379 13923 R00X139Y071 01
-11179 13923 R00X140Y071 01
-10979 13923 R00X141Y071 01
-10779 13923 R00X142Y071 01
-10579 13923 R00X143Y071 01
-10379 13923 R00X144Y071 01
-10179 13923 R00X145Y071 01
-9979 13923 R00X146Y071 01
-9779 13923 R00X147Y071 01
-9579 13923 R00X148Y071 01
-9379 13923 R00X149Y071 01
-9179 13923 R00X150Y071 01
-8979 13923 R00X151Y071 01
-8779 13923 R00X152Y071 01
-8579 13923 R00X153Y071 01
-8379 13923 R00X154Y071 01
-8179 13923 R00X155Y071 01
-7979 13923 R00X156Y071 01
-7779 13923 R00X157Y071 01
-7579 13923 R00X158Y071 01
-7379 13923 R00X159Y071 01
-7179 13923 R00X160Y071 01
-6979 13923 R00X161Y071 01
-6779 13923 R00X162Y071 01
-6579 13923 R00X163Y071 01
-6379 13923 R00X164Y071 01
-6179 13923 R00X165Y071 01
-5979 13923 R00X166Y071 01
-5779 13923 R00X167Y071 01
-5579 13923 R00X168Y071 01
-5379 13923 R00X169Y071 01
-5179 13923 R00X170Y071 01
-4979 13923 R00X171Y071 01
-4779 13923 R00X172Y071 01
-4579 13923 R00X173Y071 01
-4379 13923 R00X174Y071 01
-4179 13923 R00X175Y071 01
-3979 13923 R00X176Y071 01
-3779 13923 R00X177Y071 01
-3579 13923 R00X178Y071 01
-3379 13923 R00X179Y071 01
-3179 13923 R00X180Y071 01
-2979 13923 R00X181Y071 01
-2779 13923 R00X182Y071 01
-24579 13723 R00X073Y072 01
-24379 13723 R00X074Y072 01
-24179 13723 R00X075Y072 01
-23979 13723 R00X076Y072 01
-23779 13723 R00X077Y072 01
-23579 13723 R00X078Y072 01
-23379 13723 R00X079Y072 01
-23179 13723 R00X080Y072 01
-22979 13723 R00X081Y072 01
-22779 13723 R00X082Y072 01
-22579 13723 R00X083Y072 01
-22379 13723 R00X084Y072 01
