# G:\vitek_sdgmm_preprint\PA14_TLCA_2 DAYS_2016-06-09.txt generated by flexImaging 4.1.116.257 on 2019-08-01 10:50:31
# X-pos Y-pos spot-name region
-6276 10416 R00X051Y020 PA14
-5776 10416 R00X052Y020 PA14
-5276 10416 R00X053Y020 PA14
-4776 10416 R00X054Y020 PA14
-4276 10416 R00X055Y020 PA14
-3776 10416 R00X056Y020 PA14
-3276 10416 R00X057Y020 PA14
-2776 10416 R00X058Y020 PA14
-2276 10416 R00X059Y020 PA14
-1776 10416 R00X060Y020 PA14
-1276 10416 R00X061Y020 PA14
-776 10416 R00X062Y020 PA14
-23776 9916 R00X016Y021 PA14
-23276 9916 R00X017Y021 PA14
-22776 9916 R00X018Y021 PA14
-22276 9916 R00X019Y021 PA14
-21776 9916 R00X020Y021 PA14
-21276 9916 R00X021Y021 PA14
-20776 9916 R00X022Y021 PA14
-20276 9916 R00X023Y021 PA14
-19776 9916 R00X024Y021 PA14
-19276 9916 R00X025Y021 PA14
-18776 9916 R00X026Y021 PA14
-18276 9916 R00X027Y021 PA14
-17776 9916 R00X028Y021 PA14
-17276 9916 R00X029Y021 PA14
-16776 9916 R00X030Y021 PA14
-16276 9916 R00X031Y021 PA14
-15776 9916 R00X032Y021 PA14
-15276 9916 R00X033Y021 PA14
-14776 9916 R00X034Y021 PA14
-14276 9916 R00X035Y021 PA14
-13776 9916 R00X036Y021 PA14
-13276 9916 R00X037Y021 PA14
-12776 9916 R00X038Y021 PA14
-12276 9916 R00X039Y021 PA14
-11776 9916 R00X040Y021 PA14
-11276 9916 R00X041Y021 PA14
-10776 9916 R00X042Y021 PA14
-10276 9916 R00X043Y021 PA14
-9776 9916 R00X044Y021 PA14
-9276 9916 R00X045Y021 PA14
-8776 9916 R00X046Y021 PA14
-8276 9916 R00X047Y021 PA14
-7776 9916 R00X048Y021 PA14
-7276 9916 R00X049Y021 PA14
-6776 9916 R00X050Y021 PA14
-6276 9916 R00X051Y021 PA14
-5776 9916 R00X052Y021 PA14
-5276 9916 R00X053Y021 PA14
-4776 9916 R00X054Y021 PA14
-4276 9916 R00X055Y021 PA14
-3776 9916 R00X056Y021 PA14
-3276 9916 R00X057Y021 PA14
-2776 9916 R00X058Y021 PA14
-2276 9916 R00X059Y021 PA14
-1776 9916 R00X060Y021 PA14
-1276 9916 R00X061Y021 PA14
-776 9916 R00X062Y021 PA14
-23776 9416 R00X016Y022 PA14
-23276 9416 R00X017Y022 PA14
-22776 9416 R00X018Y022 PA14
