# E:\vitek_sdgmm_preprint\pseudomonas\imzml\PA14_TLCA_201-05-08.txt generated by flexImaging 4.1.116.257 on 2019-10-04 11:04:19
# X-pos Y-pos spot-name region
-19702 11753 R00X068Y045 DMSO
-19202 11753 R00X069Y045 DMSO
-18702 11753 R00X070Y045 DMSO
-18202 11753 R00X071Y045 DMSO
-17702 11753 R00X072Y045 DMSO
-17202 11753 R00X073Y045 DMSO
-16702 11753 R00X074Y045 DMSO
-16202 11753 R00X075Y045 DMSO
-15702 11753 R00X076Y045 DMSO
-15202 11753 R00X077Y045 DMSO
-14702 11753 R00X078Y045 DMSO
-14202 11753 R00X079Y045 DMSO
-13702 11753 R00X080Y045 DMSO
-13202 11753 R00X081Y045 DMSO
-12702 11753 R00X082Y045 DMSO
-12202 11753 R00X083Y045 DMSO
-11702 11753 R00X084Y045 DMSO
-11202 11753 R00X085Y045 DMSO
-10702 11753 R00X086Y045 DMSO
-10202 11753 R00X087Y045 DMSO
-9702 11753 R00X088Y045 DMSO
-9202 11753 R00X089Y045 DMSO
-8702 11753 R00X090Y045 DMSO
-8202 11753 R00X091Y045 DMSO
-7702 11753 R00X092Y045 DMSO
-7202 11753 R00X093Y045 DMSO
-21202 11253 R00X065Y046 DMSO
-20702 11253 R00X066Y046 DMSO
-20202 11253 R00X067Y046 DMSO
-19702 11253 R00X068Y046 DMSO
-19202 11253 R00X069Y046 DMSO
-18702 11253 R00X070Y046 DMSO
-18202 11253 R00X071Y046 DMSO
-17702 11253 R00X072Y046 DMSO
-17202 11253 R00X073Y046 DMSO
-16702 11253 R00X074Y046 DMSO
-16202 11253 R00X075Y046 DMSO
-15702 11253 R00X076Y046 DMSO
-15202 11253 R00X077Y046 DMSO
-14702 11253 R00X078Y046 DMSO
-14202 11253 R00X079Y046 DMSO
-13702 11253 R00X080Y046 DMSO
-13202 11253 R00X081Y046 DMSO
-12702 11253 R00X082Y046 DMSO
-12202 11253 R00X083Y046 DMSO
-11702 11253 R00X084Y046 DMSO
-11202 11253 R00X085Y046 DMSO
-10702 11253 R00X086Y046 DMSO
-10202 11253 R00X087Y046 DMSO
-9702 11253 R00X088Y046 DMSO
-9202 11253 R00X089Y046 DMSO
-8702 11253 R00X090Y046 DMSO
-8202 11253 R00X091Y046 DMSO
-7702 11253 R00X092Y046 DMSO
-7202 11253 R00X093Y046 DMSO
-21202 10753 R00X065Y047 DMSO
-20702 10753 R00X066Y047 DMSO
-20202 10753 R00X067Y047 DMSO
-19702 10753 R00X068Y047 DMSO
-19202 10753 R00X069Y047 DMSO
-18702 10753 R00X070Y047 DMSO
-18202 10753 R00X071Y047 DMSO
-17702 10753 R00X072Y047 DMSO
-17202 10753 R00X073Y047 DMSO
-16702 10753 R00X074Y047 DMSO
-16202 10753 R00X075Y047 DMSO
-15702 10753 R00X076Y047 DMSO
-15202 10753 R00X077Y047 DMSO
-14702 10753 R00X078Y047 DMSO
-14202 10753 R00X079Y047 DMSO
-13702 10753 R00X080Y047 DMSO
-13202 10753 R00X081Y047 DMSO
-12702 10753 R00X082Y047 DMSO
-12202 10753 R00X083Y047 DMSO
-11702 10753 R00X084Y047 DMSO
-11202 10753 R00X085Y047 DMSO
-10702 10753 R00X086Y047 DMSO
-10202 10753 R00X087Y047 DMSO
-9702 10753 R00X088Y047 DMSO
-9202 10753 R00X089Y047 DMSO
-8702 10753 R00X090Y047 DMSO
-8202 10753 R00X091Y047 DMSO
-7702 10753 R00X092Y047 DMSO
-7202 10753 R00X093Y047 DMSO
-6702 10753 R00X094Y047 DMSO
-21702 10253 R00X064Y048 DMSO
-21202 10253 R00X065Y048 DMSO
-20702 10253 R00X066Y048 DMSO
-20202 10253 R00X067Y048 DMSO
-19702 10253 R00X068Y048 DMSO
-19202 10253 R00X069Y048 DMSO
-18702 10253 R00X070Y048 DMSO
-18202 10253 R00X071Y048 DMSO
-17702 10253 R00X072Y048 DMSO
-17202 10253 R00X073Y048 DMSO
-16702 10253 R00X074Y048 DMSO
-16202 10253 R00X075Y048 DMSO
-15702 10253 R00X076Y048 DMSO
-15202 10253 R00X077Y048 DMSO
-14702 10253 R00X078Y048 DMSO
-14202 10253 R00X079Y048 DMSO
-13702 10253 R00X080Y048 DMSO
-13202 10253 R00X081Y048 DMSO
-12702 10253 R00X082Y048 DMSO
-12202 10253 R00X083Y048 DMSO
-11702 10253 R00X084Y048 DMSO
-11202 10253 R00X085Y048 DMSO
-10702 10253 R00X086Y048 DMSO
-10202 10253 R00X087Y048 DMSO
-9702 10253 R00X088Y048 DMSO
-9202 10253 R00X089Y048 DMSO
-8702 10253 R00X090Y048 DMSO
-8202 10253 R00X091Y048 DMSO
-7702 10253 R00X092Y048 DMSO
-7202 10253 R00X093Y048 DMSO
-6702 10253 R00X094Y048 DMSO
-21702 9753 R00X064Y049 DMSO
-21202 9753 R00X065Y049 DMSO
-20702 9753 R00X066Y049 DMSO
-20202 9753 R00X067Y049 DMSO
-19702 9753 R00X068Y049 DMSO
-19202 9753 R00X069Y049 DMSO
-18702 9753 R00X070Y049 DMSO
-18202 9753 R00X071Y049 DMSO
-17702 9753 R00X072Y049 DMSO
-17202 9753 R00X073Y049 DMSO
-16702 9753 R00X074Y049 DMSO
-16202 9753 R00X075Y049 DMSO
-15702 9753 R00X076Y049 DMSO
-15202 9753 R00X077Y049 DMSO
-14702 9753 R00X078Y049 DMSO
-14202 9753 R00X079Y049 DMSO
-13702 9753 R00X080Y049 DMSO
-13202 9753 R00X081Y049 DMSO
-12702 9753 R00X082Y049 DMSO
-12202 9753 R00X083Y049 DMSO
-11702 9753 R00X084Y049 DMSO
-11202 9753 R00X085Y049 DMSO
-10702 9753 R00X086Y049 DMSO
-10202 9753 R00X087Y049 DMSO
-9702 9753 R00X088Y049 DMSO
-9202 9753 R00X089Y049 DMSO
-8702 9753 R00X090Y049 DMSO
-8202 9753 R00X091Y049 DMSO
-7702 9753 R00X092Y049 DMSO
-7202 9753 R00X093Y049 DMSO
-22202 9253 R00X063Y050 DMSO
-21702 9253 R00X064Y050 DMSO
-21202 9253 R00X065Y050 DMSO
-20702 9253 R00X066Y050 DMSO
-20202 9253 R00X067Y050 DMSO
-19702 9253 R00X068Y050 DMSO
-19202 9253 R00X069Y050 DMSO
-18702 9253 R00X070Y050 DMSO
-18202 9253 R00X071Y050 DMSO
-17702 9253 R00X072Y050 DMSO
-17202 9253 R00X073Y050 DMSO
-16702 9253 R00X074Y050 DMSO
-16202 9253 R00X075Y050 DMSO
-15702 9253 R00X076Y050 DMSO
-15202 9253 R00X077Y050 DMSO
-14702 9253 R00X078Y050 DMSO
-14202 9253 R00X079Y050 DMSO
-13702 9253 R00X080Y050 DMSO
-13202 9253 R00X081Y050 DMSO
-12702 9253 R00X082Y050 DMSO
-12202 9253 R00X083Y050 DMSO
-11702 9253 R00X084Y050 DMSO
-11202 9253 R00X085Y050 DMSO
-10702 9253 R00X086Y050 DMSO
-10202 9253 R00X087Y050 DMSO
-9702 9253 R00X088Y050 DMSO
-9202 9253 R00X089Y050 DMSO
-8702 9253 R00X090Y050 DMSO
-8202 9253 R00X091Y050 DMSO
-7702 9253 R00X092Y050 DMSO
-7202 9253 R00X093Y050 DMSO
-22202 8753 R00X063Y051 DMSO
-21702 8753 R00X064Y051 DMSO
-21202 8753 R00X065Y051 DMSO
-20702 8753 R00X066Y051 DMSO
-20202 8753 R00X067Y051 DMSO
-19702 8753 R00X068Y051 DMSO
-19202 8753 R00X069Y051 DMSO
-18702 8753 R00X070Y051 DMSO
-18202 8753 R00X071Y051 DMSO
-17702 8753 R00X072Y051 DMSO
-17202 8753 R00X073Y051 DMSO
-16702 8753 R00X074Y051 DMSO
-16202 8753 R00X075Y051 DMSO
-15702 8753 R00X076Y051 DMSO
-15202 8753 R00X077Y051 DMSO
-14702 8753 R00X078Y051 DMSO
-14202 8753 R00X079Y051 DMSO
-13702 8753 R00X080Y051 DMSO
-13202 8753 R00X081Y051 DMSO
-12702 8753 R00X082Y051 DMSO
-12202 8753 R00X083Y051 DMSO
-11702 8753 R00X084Y051 DMSO
-11202 8753 R00X085Y051 DMSO
-10702 8753 R00X086Y051 DMSO
-10202 8753 R00X087Y051 DMSO
-9702 8753 R00X088Y051 DMSO
-9202 8753 R00X089Y051 DMSO
-8702 8753 R00X090Y051 DMSO
-8202 8753 R00X091Y051 DMSO
-7702 8753 R00X092Y051 DMSO
-7202 8753 R00X093Y051 DMSO
-22202 8253 R00X063Y052 DMSO
-21702 8253 R00X064Y052 DMSO
-21202 8253 R00X065Y052 DMSO
-20702 8253 R00X066Y052 DMSO
-20202 8253 R00X067Y052 DMSO
-19702 8253 R00X068Y052 DMSO
-19202 8253 R00X069Y052 DMSO
-18702 8253 R00X070Y052 DMSO
-18202 8253 R00X071Y052 DMSO
-17702 8253 R00X072Y052 DMSO
-17202 8253 R00X073Y052 DMSO
-16702 8253 R00X074Y052 DMSO
-16202 8253 R00X075Y052 DMSO
-15702 8253 R00X076Y052 DMSO
-15202 8253 R00X077Y052 DMSO
-14702 8253 R00X078Y052 DMSO
-14202 8253 R00X079Y052 DMSO
-13702 8253 R00X080Y052 DMSO
-13202 8253 R00X081Y052 DMSO
-12702 8253 R00X082Y052 DMSO
-12202 8253 R00X083Y052 DMSO
-11702 8253 R00X084Y052 DMSO
-11202 8253 R00X085Y052 DMSO
-10702 8253 R00X086Y052 DMSO
-10202 8253 R00X087Y052 DMSO
-9702 8253 R00X088Y052 DMSO
-9202 8253 R00X089Y052 DMSO
-8702 8253 R00X090Y052 DMSO
-8202 8253 R00X091Y052 DMSO
-7702 8253 R00X092Y052 DMSO
-7202 8253 R00X093Y052 DMSO
-22702 7753 R00X062Y053 DMSO
-22202 7753 R00X063Y053 DMSO
-21702 7753 R00X064Y053 DMSO
-21202 7753 R00X065Y053 DMSO
-20702 7753 R00X066Y053 DMSO
-20202 7753 R00X067Y053 DMSO
-19702 7753 R00X068Y053 DMSO
-19202 7753 R00X069Y053 DMSO
-18702 7753 R00X070Y053 DMSO
-18202 7753 R00X071Y053 DMSO
-17702 7753 R00X072Y053 DMSO
-17202 7753 R00X073Y053 DMSO
-16702 7753 R00X074Y053 DMSO
-16202 7753 R00X075Y053 DMSO
-15702 7753 R00X076Y053 DMSO
-15202 7753 R00X077Y053 DMSO
-14702 7753 R00X078Y053 DMSO
-14202 7753 R00X079Y053 DMSO
-13702 7753 R00X080Y053 DMSO
-13202 7753 R00X081Y053 DMSO
-12702 7753 R00X082Y053 DMSO
-12202 7753 R00X083Y053 DMSO
-11702 7753 R00X084Y053 DMSO
-11202 7753 R00X085Y053 DMSO
-10702 7753 R00X086Y053 DMSO
-10202 7753 R00X087Y053 DMSO
-9702 7753 R00X088Y053 DMSO
-9202 7753 R00X089Y053 DMSO
-8702 7753 R00X090Y053 DMSO
-8202 7753 R00X091Y053 DMSO
-7702 7753 R00X092Y053 DMSO
-7202 7753 R00X093Y053 DMSO
-22702 7253 R00X062Y054 DMSO
-22202 7253 R00X063Y054 DMSO
-21702 7253 R00X064Y054 DMSO
-21202 7253 R00X065Y054 DMSO
-20702 7253 R00X066Y054 DMSO
-20202 7253 R00X067Y054 DMSO
-19702 7253 R00X068Y054 DMSO
-19202 7253 R00X069Y054 DMSO
-18702 7253 R00X070Y054 DMSO
-18202 7253 R00X071Y054 DMSO
-17702 7253 R00X072Y054 DMSO
-17202 7253 R00X073Y054 DMSO
-16702 7253 R00X074Y054 DMSO
-16202 7253 R00X075Y054 DMSO
-15702 7253 R00X076Y054 DMSO
-15202 7253 R00X077Y054 DMSO
-14702 7253 R00X078Y054 DMSO
-14202 7253 R00X079Y054 DMSO
-13702 7253 R00X080Y054 DMSO
-13202 7253 R00X081Y054 DMSO
-12702 7253 R00X082Y054 DMSO
-12202 7253 R00X083Y054 DMSO
-11702 7253 R00X084Y054 DMSO
-11202 7253 R00X085Y054 DMSO
-10702 7253 R00X086Y054 DMSO
-10202 7253 R00X087Y054 DMSO
-9702 7253 R00X088Y054 DMSO
-9202 7253 R00X089Y054 DMSO
-8702 7253 R00X090Y054 DMSO
-8202 7253 R00X091Y054 DMSO
-7702 7253 R00X092Y054 DMSO
-23202 6753 R00X061Y055 DMSO
-22702 6753 R00X062Y055 DMSO
-22202 6753 R00X063Y055 DMSO
-21702 6753 R00X064Y055 DMSO
-21202 6753 R00X065Y055 DMSO
-20702 6753 R00X066Y055 DMSO
-20202 6753 R00X067Y055 DMSO
-19702 6753 R00X068Y055 DMSO
-19202 6753 R00X069Y055 DMSO
-18702 6753 R00X070Y055 DMSO
-18202 6753 R00X071Y055 DMSO
-17702 6753 R00X072Y055 DMSO
-17202 6753 R00X073Y055 DMSO
-16702 6753 R00X074Y055 DMSO
-16202 6753 R00X075Y055 DMSO
-15702 6753 R00X076Y055 DMSO
-15202 6753 R00X077Y055 DMSO
-14702 6753 R00X078Y055 DMSO
-14202 6753 R00X079Y055 DMSO
-13702 6753 R00X080Y055 DMSO
-13202 6753 R00X081Y055 DMSO
-12702 6753 R00X082Y055 DMSO
-12202 6753 R00X083Y055 DMSO
-11702 6753 R00X084Y055 DMSO
-11202 6753 R00X085Y055 DMSO
-10702 6753 R00X086Y055 DMSO
-10202 6753 R00X087Y055 DMSO
-9702 6753 R00X088Y055 DMSO
-9202 6753 R00X089Y055 DMSO
-8702 6753 R00X090Y055 DMSO
-8202 6753 R00X091Y055 DMSO
-7702 6753 R00X092Y055 DMSO
-23202 6253 R00X061Y056 DMSO
-22702 6253 R00X062Y056 DMSO
-22202 6253 R00X063Y056 DMSO
-21702 6253 R00X064Y056 DMSO
-21202 6253 R00X065Y056 DMSO
-20702 6253 R00X066Y056 DMSO
-20202 6253 R00X067Y056 DMSO
-19702 6253 R00X068Y056 DMSO
-19202 6253 R00X069Y056 DMSO
-18702 6253 R00X070Y056 DMSO
-18202 6253 R00X071Y056 DMSO
-17702 6253 R00X072Y056 DMSO
-17202 6253 R00X073Y056 DMSO
-16702 6253 R00X074Y056 DMSO
-16202 6253 R00X075Y056 DMSO
-15702 6253 R00X076Y056 DMSO
-15202 6253 R00X077Y056 DMSO
-14702 6253 R00X078Y056 DMSO
-14202 6253 R00X079Y056 DMSO
-13702 6253 R00X080Y056 DMSO
-13202 6253 R00X081Y056 DMSO
-12702 6253 R00X082Y056 DMSO
-12202 6253 R00X083Y056 DMSO
-11702 6253 R00X084Y056 DMSO
-11202 6253 R00X085Y056 DMSO
-10702 6253 R00X086Y056 DMSO
-10202 6253 R00X087Y056 DMSO
-9702 6253 R00X088Y056 DMSO
-9202 6253 R00X089Y056 DMSO
-8702 6253 R00X090Y056 DMSO
-8202 6253 R00X091Y056 DMSO
-7702 6253 R00X092Y056 DMSO
-23202 5753 R00X061Y057 DMSO
-22702 5753 R00X062Y057 DMSO
-22202 5753 R00X063Y057 DMSO
-21702 5753 R00X064Y057 DMSO
-21202 5753 R00X065Y057 DMSO
-20702 5753 R00X066Y057 DMSO
-20202 5753 R00X067Y057 DMSO
-19702 5753 R00X068Y057 DMSO
-19202 5753 R00X069Y057 DMSO
-18702 5753 R00X070Y057 DMSO
-18202 5753 R00X071Y057 DMSO
-17702 5753 R00X072Y057 DMSO
-17202 5753 R00X073Y057 DMSO
-16702 5753 R00X074Y057 DMSO
-16202 5753 R00X075Y057 DMSO
-15702 5753 R00X076Y057 DMSO
-15202 5753 R00X077Y057 DMSO
-14702 5753 R00X078Y057 DMSO
-14202 5753 R00X079Y057 DMSO
-13702 5753 R00X080Y057 DMSO
-13202 5753 R00X081Y057 DMSO
-12702 5753 R00X082Y057 DMSO
-12202 5753 R00X083Y057 DMSO
-11702 5753 R00X084Y057 DMSO
-11202 5753 R00X085Y057 DMSO
-10702 5753 R00X086Y057 DMSO
-10202 5753 R00X087Y057 DMSO
-9702 5753 R00X088Y057 DMSO
-9202 5753 R00X089Y057 DMSO
-8702 5753 R00X090Y057 DMSO
-8202 5753 R00X091Y057 DMSO
-7702 5753 R00X092Y057 DMSO
-23202 5253 R00X061Y058 DMSO
-22702 5253 R00X062Y058 DMSO
-22202 5253 R00X063Y058 DMSO
-21702 5253 R00X064Y058 DMSO
-21202 5253 R00X065Y058 DMSO
-20702 5253 R00X066Y058 DMSO
-20202 5253 R00X067Y058 DMSO
-19702 5253 R00X068Y058 DMSO
-19202 5253 R00X069Y058 DMSO
-18702 5253 R00X070Y058 DMSO
-18202 5253 R00X071Y058 DMSO
-17702 5253 R00X072Y058 DMSO
-17202 5253 R00X073Y058 DMSO
-16702 5253 R00X074Y058 DMSO
-16202 5253 R00X075Y058 DMSO
-15702 5253 R00X076Y058 DMSO
-15202 5253 R00X077Y058 DMSO
-14702 5253 R00X078Y058 DMSO
-14202 5253 R00X079Y058 DMSO
-13702 5253 R00X080Y058 DMSO
-13202 5253 R00X081Y058 DMSO
-12702 5253 R00X082Y058 DMSO
-12202 5253 R00X083Y058 DMSO
-11702 5253 R00X084Y058 DMSO
-11202 5253 R00X085Y058 DMSO
-10702 5253 R00X086Y058 DMSO
-10202 5253 R00X087Y058 DMSO
-9702 5253 R00X088Y058 DMSO
-9202 5253 R00X089Y058 DMSO
-8702 5253 R00X090Y058 DMSO
-8202 5253 R00X091Y058 DMSO
-7702 5253 R00X092Y058 DMSO
-23202 4753 R00X061Y059 DMSO
-22702 4753 R00X062Y059 DMSO
-22202 4753 R00X063Y059 DMSO
-21702 4753 R00X064Y059 DMSO
-21202 4753 R00X065Y059 DMSO
-20702 4753 R00X066Y059 DMSO
-20202 4753 R00X067Y059 DMSO
-19702 4753 R00X068Y059 DMSO
-19202 4753 R00X069Y059 DMSO
-18702 4753 R00X070Y059 DMSO
-18202 4753 R00X071Y059 DMSO
-17702 4753 R00X072Y059 DMSO
-17202 4753 R00X073Y059 DMSO
-16702 4753 R00X074Y059 DMSO
-16202 4753 R00X075Y059 DMSO
-15702 4753 R00X076Y059 DMSO
-15202 4753 R00X077Y059 DMSO
-14702 4753 R00X078Y059 DMSO
-14202 4753 R00X079Y059 DMSO
-13702 4753 R00X080Y059 DMSO
-13202 4753 R00X081Y059 DMSO
-12702 4753 R00X082Y059 DMSO
-12202 4753 R00X083Y059 DMSO
-11702 4753 R00X084Y059 DMSO
-11202 4753 R00X085Y059 DMSO
-10702 4753 R00X086Y059 DMSO
-10202 4753 R00X087Y059 DMSO
-9702 4753 R00X088Y059 DMSO
-9202 4753 R00X089Y059 DMSO
-8702 4753 R00X090Y059 DMSO
-8202 4753 R00X091Y059 DMSO
-7702 4753 R00X092Y059 DMSO
-23202 4253 R00X061Y060 DMSO
-22702 4253 R00X062Y060 DMSO
-22202 4253 R00X063Y060 DMSO
-21702 4253 R00X064Y060 DMSO
-21202 4253 R00X065Y060 DMSO
-20702 4253 R00X066Y060 DMSO
-20202 4253 R00X067Y060 DMSO
-19702 4253 R00X068Y060 DMSO
-19202 4253 R00X069Y060 DMSO
-18702 4253 R00X070Y060 DMSO
-18202 4253 R00X071Y060 DMSO
-17702 4253 R00X072Y060 DMSO
-17202 4253 R00X073Y060 DMSO
-16702 4253 R00X074Y060 DMSO
-16202 4253 R00X075Y060 DMSO
-15702 4253 R00X076Y060 DMSO
-15202 4253 R00X077Y060 DMSO
-14702 4253 R00X078Y060 DMSO
-14202 4253 R00X079Y060 DMSO
-13702 4253 R00X080Y060 DMSO
-13202 4253 R00X081Y060 DMSO
-12702 4253 R00X082Y060 DMSO
-12202 4253 R00X083Y060 DMSO
-11702 4253 R00X084Y060 DMSO
-11202 4253 R00X085Y060 DMSO
-10702 4253 R00X086Y060 DMSO
-10202 4253 R00X087Y060 DMSO
-9702 4253 R00X088Y060 DMSO
-9202 4253 R00X089Y060 DMSO
-8702 4253 R00X090Y060 DMSO
-8202 4253 R00X091Y060 DMSO
-7702 4253 R00X092Y060 DMSO
-23202 3753 R00X061Y061 DMSO
-22702 3753 R00X062Y061 DMSO
-22202 3753 R00X063Y061 DMSO
-21702 3753 R00X064Y061 DMSO
-21202 3753 R00X065Y061 DMSO
-20702 3753 R00X066Y061 DMSO
-20202 3753 R00X067Y061 DMSO
-19702 3753 R00X068Y061 DMSO
-19202 3753 R00X069Y061 DMSO
-18702 3753 R00X070Y061 DMSO
-18202 3753 R00X071Y061 DMSO
-17702 3753 R00X072Y061 DMSO
-17202 3753 R00X073Y061 DMSO
-16702 3753 R00X074Y061 DMSO
-16202 3753 R00X075Y061 DMSO
-15702 3753 R00X076Y061 DMSO
-15202 3753 R00X077Y061 DMSO
-14702 3753 R00X078Y061 DMSO
-14202 3753 R00X079Y061 DMSO
-13702 3753 R00X080Y061 DMSO
-13202 3753 R00X081Y061 DMSO
-12702 3753 R00X082Y061 DMSO
-12202 3753 R00X083Y061 DMSO
-11702 3753 R00X084Y061 DMSO
-11202 3753 R00X085Y061 DMSO
-10702 3753 R00X086Y061 DMSO
-10202 3753 R00X087Y061 DMSO
-9702 3753 R00X088Y061 DMSO
-9202 3753 R00X089Y061 DMSO
-8702 3753 R00X090Y061 DMSO
-8202 3753 R00X091Y061 DMSO
-7702 3753 R00X092Y061 DMSO
-23702 3253 R00X060Y062 DMSO
-23202 3253 R00X061Y062 DMSO
-22702 3253 R00X062Y062 DMSO
-22202 3253 R00X063Y062 DMSO
-21702 3253 R00X064Y062 DMSO
-21202 3253 R00X065Y062 DMSO
-20702 3253 R00X066Y062 DMSO
-20202 3253 R00X067Y062 DMSO
-19702 3253 R00X068Y062 DMSO
-19202 3253 R00X069Y062 DMSO
-18702 3253 R00X070Y062 DMSO
-18202 3253 R00X071Y062 DMSO
-17702 3253 R00X072Y062 DMSO
-17202 3253 R00X073Y062 DMSO
-16702 3253 R00X074Y062 DMSO
-16202 3253 R00X075Y062 DMSO
-15702 3253 R00X076Y062 DMSO
-15202 3253 R00X077Y062 DMSO
-14702 3253 R00X078Y062 DMSO
-14202 3253 R00X079Y062 DMSO
-13702 3253 R00X080Y062 DMSO
-13202 3253 R00X081Y062 DMSO
-12702 3253 R00X082Y062 DMSO
-12202 3253 R00X083Y062 DMSO
-11702 3253 R00X084Y062 DMSO
